customer_id,natural_key,first_name,last_name,email,phone,address_line1,address_line2,city,state_region,postcode,country_code,latitude,longitude,birth_date,join_ts,is_vip,gdpr_consent
264,CUST-9Z0----Z,Zachary,Schroeder,welchjoshua@example.com,+61 7 3897 6455,068/6 Galvan Causeway,,Wallsview,QLD,2607,AU,-34.909979,142.802000,2010-09-03,2024-03-21T11:33:34,True,True
265,CUST-A-99Z-ZA,Jeff,Rodriguez,weeksjesus@example.net,(07).4558.9089,0/5 Janice Road,,New Russellport,ACT,2993,AU,-42.152535,142.497899,1983-12-10,2024-11-06T20:38:43,False,True
266,CUST--AZ9A09-,Isabella,Williams,xphillips@example.org,3726-1003,634 Thomas Footway,,Wheelerborough,NT,2477,AU,-42.362136,121.050922,1996-08-27,2025-01-26T00:32:47,False,True
267,CUST----9-9A0,Belinda,Steele,victorhampton@example.net,5418-5442,Flat 08 22 Deleon Close,,Henryside,TAS,2933,AU,-37.920700,144.973141,1988-01-27,2024-07-20T22:15:51,False,True
268,CUST-A-99--A0,Keith,Martinez,bentleyjamie@example.org,+61 2 1949 1133,428/326 Michael Path,,Maryfort,WA,2423,AU,-38.838733,137.225942,1964-06-03,2024-04-07T10:36:05,False,True
269,CUST-0Z9ZA-0-,Jasmine,Deleon,jessica97@example.org,+61 3 5316 0843,0 Kenneth Reserve,,West Leahview,ACT,2987,AU,-38.145523,147.773121,2009-01-07,2024-03-10T14:18:40,False,True
270,CUST---9-0AZ0,Kristi,Lewis,ramosstephen@example.com,0475 407 798,Apt. 457 8 Ann Quay,,Claytontown,TAS,5450,AU,-37.659276,115.412262,1994-06-16,2025-01-07T18:37:45,False,True
271,CUST---Z--09A,Cory,Black,ijones@example.org,(08) 2740 9732,9/790 Davis Highroad,,Chaveztown,ACT,2709,AU,-36.313696,129.850329,1976-03-18,2024-03-01T04:47:25,False,False
272,CUST-Z0-00AA-,Luke,Thomas,guerraveronica@example.net,37833994,9/302 Rivera Brace,,Cooperland,NSW,5220,AU,-37.987834,112.262921,2009-02-07,2024-05-22T22:33:53,False,True
273,CUST--9AAA-Z-,Dana,Bautista,bad_email,07-8667-7727,2 Natalie Highway,,Port Sarah,SA,2248,AU,-39.830431,119.129936,1985-07-06,2024-11-08T21:39:43,False,True
274,CUST-A-9ZZ0ZA,Rachel,Morgan,ehaynes@example.com,(02).5893.7930,9 Johnson Gate,,Bryanhaven,VIC,2618,AU,-37.053806,122.976742,2007-04-14,2024-07-30T19:06:06,False,True
275,CUST-AAA--099,Justin,House,cmitchell@example.net,0481-938-672,59 Walker Bridge,,Bradfordstad,NT,2943,AU,-37.857100,131.855877,2004-08-26,2024-09-09T06:33:00,False,True
276,CUST-A-Z0AA9A,Timothy,Harrington,katiemack@example.com,+61.486.747.841,585 Green Tollway,,Allisonport,WA,2100,AU,-35.939565,120.493517,1978-01-18,2024-12-19T10:15:13,False,True
277,CUST---9ZAZZA,Robert,Lee,hernandezlisa@example.com,+61-466-931-742,2 Dawn View,,Madisonstad,NSW,0240,AU,-40.620631,138.898918,2002-07-27,2024-01-19T23:30:26,True,True
278,CUST-A-00Z9-0,Tricia,Wilson,vanceanthony@example.com,(03)-8695-7435,4 Darrell Elbow,,Lake Antoniofort,SA,2680,AU,-35.119705,126.143822,1973-05-24,2024-05-23T01:08:05,False,True
279,CUST--A-----0,Deborah,Webb,eramirez@example.com,(07).6601.4991,44/417 Kennedy Ronde,,Tammyville,VIC,6517,AU,-41.623578,130.076253,1987-02-24,2024-04-20T19:07:05,False,True
280,CUST--A0A0--A,James,Wright,dwilliams@example.com,0378.2010,5/2 Cody Entrance,,West Royfort,SA,2646,AU,-43.017484,151.290939,2006-04-22,2024-12-12T04:49:55,False,False
281,CUST-Z9AA0A-9,Jennifer,Morales,bad_email,7850 1983,3 Maynard Avenue,,Barnettside,NSW,2670,AU,-36.415062,137.554034,1978-10-29,2024-06-13T07:18:07,False,True
282,CUST-9ZA--ZZ0,Kristin,Bennett,wendymartin@example.net,+61214057081,Flat 21 96 Kylie Cruiseway,,Lake Kellieton,SA,7005,AU,-41.289479,149.731113,1985-05-31,2024-10-20T08:54:49,False,True
283,CUST-A0--0A9Z,Jason,Barker,moranscott@example.org,+61.8.0391.7947,Suite 291 31 Ochoa Gap,,Gonzalezborough,WA,2924,AU,-38.038786,135.710249,1999-12-31,2024-11-11T12:56:52,False,True
284,CUST-0-9--A9A,Matthew,Goodwin,dukejustin@example.com,+61 463 559 020,17 Lawrence Court,,Bradleyville,NSW,2916,AU,-42.562783,147.828034,1983-02-24,2024-07-05T14:16:30,False,True
285,CUST-AZA0Z00A,Jerry,Watson,jamesclark@example.org,4695.1230,667 Guerra Break,,St. Maureen,WA,5884,AU,-39.943140,140.570923,1969-08-06,2024-06-15T20:14:55,False,True
286,CUST--00----0,Damon,Torres,parkerheather@example.org,(03) 1964 1514,05/978 Andrew Artery,,Port Edwardtown,QLD,4971,AU,-39.646463,143.493071,2008-11-07,2024-12-21T08:35:53,False,True
287,CUST-0--909A-,Anthony,Copeland,bad_email,+61.2.1046.3607,09/65 Ortiz Wade,,Tanyahaven,TAS,2619,AU,-42.912554,144.562669,1993-12-29,2024-06-16T17:59:48,False,True
288,CUST----99-A-,Mary,Harper,joseph60@example.net,+61782883425,7 Anthony Footway,,St. Courtney,ACT,2286,AU,-40.834023,134.811056,1987-04-28,2024-08-10T12:32:03,False,True
289,CUST---Z0ZA--,Valerie,Morgan,idiaz@example.net,3116 0954,73 David Circlet,,Port Adamshire,NT,2957,AU,-41.647588,140.088875,1995-05-16,2024-11-16T11:34:57,False,True
290,CUST-00--9---,Jimmy,Huffman,danielle29@example.net,07.2193.2995,70 Farley Vale,,South Harryberg,SA,2981,AU,-43.282540,112.628312,2003-08-31,2024-12-02T15:54:03,False,True
291,CUST---9-0900,James,Hill,mfields@example.org,5123 0314,Level 1 0 Anderson Fairway,,South Bridget,NT,2992,AU,-39.752281,112.297200,2004-09-09,2025-01-09T08:37:11,False,True
292,CUST-Z-90AA--,Kevin,Clarke,villanuevadawn@example.com,(07) 0364 0751,61 Tyler Strip,,South Johnview,NT,2772,AU,-43.217654,147.596619,1967-12-08,2024-05-05T17:12:05,False,True
293,CUST--ZA9--99,Caleb,Jones,fturner@example.org,(08) 7259 3868,720 Kristina Grove,,Russellchester,WA,2913,AU,-40.684860,126.116582,1986-06-07,2024-05-28T06:05:55,True,True
294,CUST--9ZA09Z9,Tamara,Perez,bad_email,08-3119-8261,Apt. 775 4 Kimberly Bend,,Davisburgh,NT,0290,AU,-38.944039,146.057810,1984-12-04,2024-05-09T04:49:32,False,True
295,CUST--Z-A9A-9,Jerry,Bowers,sarah23@example.net,08-4499-6157,26 Rocha Firetrail,,Whitneyburgh,QLD,2984,AU,-36.006280,146.480577,1990-10-04,2024-02-13T05:16:54,False,True
296,CUST--9009900,Tara,Sullivan,jim39@example.org,0437.471.207,Suite 617 91 Fuller Parade,,Port Georgeburgh,SA,2920,AU,-42.840056,118.704016,1995-10-10,2024-08-31T10:58:20,False,True
297,CUST-00-Z-990,Paul,Gay,blowe@example.net,+61-477-834-353,Unit 10 3 Rachel Loop,,South Colin,NT,2688,AU,-34.382373,139.315052,1963-09-06,2024-02-19T19:20:37,False,True
298,CUST--09ZZAZZ,Dalton,Allen,travisjeffrey@example.org,+61-2-3277-7242,600 Taylor View,,St. Joy,SA,2064,AU,-38.112757,119.797027,1990-04-09,2024-12-12T06:33:02,False,False
299,CUST--0AAAAA9,Travis,Garner,bad_email,+61-7-9112-5697,825 Bailey Towers,,Port Amanda,NT,2973,AU,-43.080587,149.540219,1979-06-14,2024-11-02T23:13:54,True,True
300,CUST-0A-9--9-,Kenneth,Rios,pvang@example.org,(02) 3549 2652,Unit 05 25 Julie Garden,,Marcusmouth,WA,2117,AU,-34.773046,123.055342,1998-04-22,2024-12-20T11:46:29,False,True
301,CUST-AZZAZZ00,Christine,Knapp,aromero@example.org,+61.3.8176.8009,1 Paul Circuit,,South Christopherland,SA,0237,AU,-39.079427,117.754904,1998-09-09,2024-04-21T22:21:13,False,True
302,CUST-ZA9A9A-A,Jason,Herrera,jessebrown@example.com,3824 6106,Flat 28 35 Russell Approach,,Lake Jameston,ACT,2627,AU,-37.353942,122.657459,1989-08-03,2024-07-19T20:55:19,True,True
303,CUST-900--A00,Antonio,Benson,joseph25@example.com,0452 874 416,4 Jones Rosebowl,,St. Jefferyburgh,TAS,2921,AU,-40.971719,114.207787,1968-02-18,2024-07-06T19:27:54,False,True
304,CUST--ZA00-9-,Christine,Gomez,qmorales@example.net,+61 8 1600 4137,0 Brandon Retreat,,St. Courtney,WA,2627,AU,-35.147858,129.519350,1976-12-30,2024-03-12T01:17:59,False,True
305,CUST-0--9-0AZ,Patricia,Goodman,kellyrachel@example.org,07 4300 6861,6/3 Hamilton Street,,East Amy,NSW,1522,AU,-36.789880,128.220314,1978-12-28,2024-11-30T19:02:46,False,True
306,CUST---9A-A-9,Maria,Douglas,jonesamy@example.com,+61-489-772-811,082/5 Daniel Loop,,St. Destiny,SA,8215,AU,-37.512136,112.574608,1964-06-25,2024-06-06T03:32:32,False,True
307,CUST---0AA--A,James,Duran,lisaalvarez@example.org,(08) 7653 7086,377 Anderson Esplanade,,New Gregorybury,NSW,2920,AU,-34.241467,135.038680,1972-04-27,2024-06-13T07:45:48,False,True
308,CUST--ZA9ZA-0,Troy,Bryant,danielmartinez@example.org,+61717085135,423/77 Alexandra Flat,,Perryborough,SA,2902,AU,-36.089477,137.287785,1993-09-29,2025-02-02T05:44:37,True,True
309,CUST--ZA9AA9-,Nicholas,Carr,qreed@example.net,03.6896.3368,70 Jeffrey Crest,,Richardberg,TAS,2858,AU,-39.879687,149.523584,1963-05-17,2024-11-01T06:33:13,False,True
310,CUST-9A-Z-0AZ,Carolyn,Richard,amandahoffman@example.org,(03)-2194-7451,898 Simmons Rise,,Michealside,WA,2971,AU,-37.735358,120.324348,1964-10-04,2024-04-09T04:06:09,False,True
311,CUST-099A-0-A,Erik,Jones,bad_email,+61 458 382 413,642 Charles Common,,Gregstad,QLD,2611,AU,-36.595831,148.994454,1975-10-12,2024-03-21T01:03:29,False,True
312,CUST----00-9Z,Melissa,Hart,laurawilliams@example.net,03 4330 4945,737 Daniel Broadway,,St. Kylieburgh,VIC,2982,AU,-35.301137,127.021296,1979-10-18,2024-02-07T17:08:53,False,True
313,CUST-000Z----,Scott,Conway,jeffrey99@example.net,03.0124.5990,Unit 61 32 Charles Alley,,North Jonathanfurt,NT,6456,AU,-43.679054,134.746633,1985-03-04,2024-03-10T04:02:43,False,True
314,CUST-Z---Z9--,Kimberly,Chandler,rfuller@example.net,0428-054-622,9 Ford Point,,St. Abigail,SA,2605,AU,-41.835574,130.939560,2001-07-07,2024-05-22T00:31:41,False,True
315,CUST---Z---0-,Julie,Taylor,julie32@example.net,+61.8.0458.8373,2 Justin Fire Track,,St. Deborah,NSW,2974,AU,-40.056798,144.388661,1968-10-16,2024-08-19T18:01:58,False,True
316,CUST--99ZZA-0,John,Crawford,knightwillie@example.org,+61.3.7485.3358,Unit 41 6 Carroll Tarn,,South Kimberlyton,QLD,2872,AU,-39.407172,134.815232,2012-05-12,2024-01-13T16:33:36,False,True
317,CUST-90-Z9099,Curtis,Davis,jacqueline67@example.com,+61-3-1221-4640,72 Jessica Dip,,Clarkville,WA,2077,AU,-41.034100,142.115520,2008-08-30,2024-10-21T07:32:31,False,True
318,CUST-ZA9Z9-AA,Chad,Clark,erica12@example.com,08.8462.9579,7 Stephanie Terrace,,Lisamouth,SA,0848,AU,-38.412095,114.680237,1978-05-14,2024-03-11T12:11:39,False,True
319,CUST-9Z0-9--9,Harold,Williams,daniellewis@example.com,(02)41969795,Suite 978 873 Ethan Crest,,St. Anita,TAS,2675,AU,-39.475894,132.058004,1971-01-03,2024-08-28T19:21:57,False,True
320,CUST--990ZAZ-,Angela,Buck,davidreeves@example.org,(08) 5767 5576,89/8 Johnson Highway,,Anthonyside,ACT,9486,AU,-41.240573,139.883284,2004-07-11,2024-03-18T07:26:12,False,True
321,CUST-0--9ZZ00,Kim,Stark,bad_email,(02)46373330,80 Andre Approach,,Hessville,VIC,0931,AU,-35.980109,145.397901,2006-08-13,2024-11-26T12:13:44,False,True
322,CUST-99-Z90--,Brian,Wright,amberfriedman@example.net,+61 495 799 041,Apt. 493 365 White Service Way,,Port Mariashire,QLD,2619,AU,-41.732181,126.876093,1985-11-06,2025-01-29T01:43:22,True,True
323,CUST--9Z-----,Robert,Sullivan,reedalexis@example.org,+61.2.5027.4793,754 Santiago Siding,,West Frankport,SA,2939,AU,-40.303279,120.206214,1963-02-10,2024-12-06T11:32:22,False,True
324,CUST-AZ0---A0,Kevin,Dorsey,christinarichardson@example.net,0482.041.599,Suite 260 81 Li Corso,,Lake Johnathanmouth,SA,2684,AU,-38.538544,132.296361,1986-07-07,2024-08-30T10:33:08,False,True
325,CUST-Z9-9--09,Brent,Bennett,jcalhoun@example.com,+61-2-9496-9382,Suite 287 2 Diane Bridge,,Tonyburgh,WA,2918,AU,-39.983701,145.635077,2000-01-04,2024-07-01T03:22:01,False,True
326,CUST---Z--A-A,Alex,Jarvis,solomonmary@example.com,(07)79376904,160 Tyler Park,,Alexanderport,TAS,0874,AU,-37.949222,149.736087,1992-05-23,2024-07-22T05:23:11,False,True
327,CUST-0AZZZZ0Z,Donald,Khan,eric90@example.org,0205089555,9/2 Emma Plaza,,Port Allisonmouth,NT,2500,AU,-36.719993,147.908944,1997-02-27,2024-03-12T21:22:42,False,True
328,CUST-A0A0--ZZ,Bridget,Mcmillan,ryan01@example.org,+61.8.1310.0045,Flat 32 60 Kevin Quadrant,,Walkerstad,NSW,2610,AU,-36.447563,117.477082,1976-09-08,2024-07-14T10:32:20,False,False
329,CUST-90-Z--0Z,Amanda,Russell,zimmermanvanessa@example.net,6294 9112,397 Leslie Cul-de-sac,,Lake Andrewton,SA,0945,AU,-37.340865,123.507561,1976-02-03,2024-09-08T23:28:33,False,True
330,CUST-Z90Z-A0-,Jennifer,Stewart,lauriegibson@example.net,+61-8-1811-6652,693 Tiffany Green,,New Amanda,NSW,1621,AU,-42.371528,114.340416,1988-09-05,2024-08-24T04:55:59,False,True
331,CUST-ZZ9ZZ-A0,Christopher,Murphy,taylorbobby@example.com,+61 3 8257 4581,73 Douglas Block,,Lake Nicholas,ACT,2998,AU,-35.275569,145.072880,1987-01-04,2024-05-18T13:11:56,True,True
332,CUST--0-Z0-AZ,Elizabeth,Owens,icooper@example.net,4562-0332,Flat 82 87 Figueroa State Highway,,Hudsonside,VIC,0234,AU,-36.048933,134.346209,2007-02-27,2024-09-29T20:03:55,False,True
333,CUST-0Z0A0AA-,Michael,Jackson,kurt12@example.com,+61-2-5843-0526,1/41 Campbell Street,,West Heidi,TAS,2901,AU,-40.953157,141.778409,1970-08-22,2024-04-23T04:41:10,False,True
334,CUST-9-A--0-Z,Maria,Baird,shernandez@example.org,03.1820.1079,122 Mack Gate,,West Jill,SA,2644,AU,-36.069448,132.539168,1965-04-26,2024-08-28T04:19:47,False,False
335,CUST--A-ZA-9A,Daniel,Sullivan,lnichols@example.org,+61 401 116 857,17 Samantha Front,,North Jenny,SA,1593,AU,-34.581550,149.951664,1991-03-16,2024-06-29T05:50:44,False,True
336,CUST-A-A---A-,Hannah,Pratt,nfreeman@example.net,(03).2769.2149,73/5 Ellis Intersection,,Carterland,NT,2644,AU,-43.013143,120.560615,2005-03-26,2024-12-28T17:17:01,False,True
337,CUST-Z090A0--,Michael,Thomas,kennethdalton@example.org,+61840069807,33/4 Acosta Spur,,Port Williamville,NSW,2393,AU,-39.041840,126.450018,1985-11-11,2024-10-12T01:28:42,True,True
338,CUST-Z90Z009-,Kimberly,Caldwell,marywashington@example.org,0486 194 156,04 Tracey Cove,,Tammyborough,NSW,2827,AU,-35.975636,149.563280,1992-12-18,2024-04-01T00:27:55,False,True
339,CUST-09AA9A-0,Evan,Ruiz,bad_email,0465 954 067,92 Ray Glade,,Debramouth,TAS,2923,AU,-34.247925,125.545266,2013-05-17,2024-07-25T04:28:10,False,True
340,CUST-09Z9-0-Z,Jessica,Myers,schmittsharon@example.net,0452.137.438,618 Johnson Alleyway,,South James,ACT,2801,AU,-39.453653,116.887602,2003-11-25,2024-09-11T08:24:14,False,True
341,CUST--AA9A90A,Raymond,Mcdonald,franklinstephanie@example.org,+61876216101,085 James Dell,,New Jefferyton,NSW,2976,AU,-37.389194,132.797957,2004-02-27,2024-08-26T07:21:07,False,True
342,CUST-A-Z--Z-A,Ronald,Rubio,holmesmary@example.com,(03)48861166,Flat 74 879 Brown Corner,,East Mary,NT,2622,AU,-43.671402,134.266662,1987-03-10,2024-12-27T05:58:34,False,True
343,CUST-00990-A9,Jonathan,Lee,fcastillo@example.net,0417 199 355,282 Jimenez Gate,,Courtneyland,QLD,2973,AU,-34.291292,136.677587,1991-08-25,2025-01-27T10:21:21,False,False
344,CUST-99-ZAAZ-,Alison,Thompson,smithjenny@example.org,+61 8 1693 6399,Apt. 136 6 Erickson Riviera,,Vanessahaven,VIC,2616,AU,-37.387600,121.904557,1987-12-31,2024-10-30T03:05:33,False,True
345,CUST-ZZAZA--A,Allison,Oliver,roberto73@example.com,5461.8682,758 Mckinney Mews,,Clinestad,NT,2977,AU,-38.120108,151.430591,1993-11-20,2024-10-19T14:12:37,False,True
346,CUST-900-9-AZ,Trevor,Williams,qcaldwell@example.com,0416-307-918,520/43 Jones Parade,,West Christopher,WA,2913,AU,-35.526659,143.485984,2008-01-27,2024-04-19T10:27:44,False,True
347,CUST---9-A-90,Frances,Robinson,pcline@example.com,4495.9076,Flat 34 731 Zachary Frontage,,East Jenniferhaven,WA,2092,AU,-40.526835,115.066464,1987-01-29,2024-09-15T10:55:09,False,True
348,CUST-0Z90---0,Timothy,Olson,awright@example.org,9901 5773,004/567 Cole Crossing,,Port Eileen,TAS,2575,AU,-34.378829,141.688320,2001-12-03,2024-05-17T23:13:34,False,True
349,CUST-09A9---Z,Deborah,Ward,jessica18@example.net,(08)22948293,7 Tara Loop,,South Laura,VIC,0961,AU,-35.697856,114.577101,1978-04-06,2024-07-30T09:43:07,False,True
350,CUST-A0---9Z-,Michelle,Klein,fisherdanielle@example.net,+61 2 8286 4148,0 King Crossway,,Jenningsmouth,NT,2985,AU,-34.943444,120.079620,1984-06-19,2024-03-10T01:03:39,False,True
351,CUST-9-9A-A09,Courtney,Paul,michael05@example.org,8735-2893,Suite 918 730 Sara Glen,,Fowlerchester,ACT,8379,AU,-37.283279,147.428774,1995-08-10,2025-01-05T05:07:03,False,True
352,CUST--9Z---0A,Patricia,Williams,leahwells@example.net,+61-410-742-718,7 Barnett Freeway,,New Jennifer,NT,2929,AU,-36.560410,149.420004,1979-07-23,2024-03-14T03:53:20,False,True
353,CUST-Z0-0-AZ0,Karen,Johnson,nmeyers@example.net,+61-7-6331-8940,975 Collier Artery,,South Rachel,NSW,2214,AU,-35.205665,149.478892,1992-07-25,2024-08-31T13:23:20,False,False
354,CUST-A-9999-A,Margaret,Conrad,tylergonzalez@example.net,(08)-8828-7795,705 Joe Quadrangle,,Lake David,QLD,1382,AU,-41.636181,129.696112,1960-09-14,2024-07-20T09:18:13,False,True
355,CUST--0Z9--9Z,Heather,Mckenzie,michaelwebb@example.org,(03)-8078-0411,Unit 68 211 Lisa Brace,,New Isaac,SA,2080,AU,-34.735028,125.308889,1997-11-22,2024-02-21T05:50:16,False,True
356,CUST--9-900ZZ,Steven,Blake,bad_email,+61-419-352-215,31 Alicia Cross,,New Shane,VIC,2696,AU,-41.999247,124.221902,2011-08-29,2024-02-12T04:02:06,False,True
357,CUST-99Z00-0-,Sean,Allen,bad_email,8510 5642,903 Brock Avenue,,Traceyville,ACT,0802,AU,-40.324004,127.739767,1993-11-07,2024-10-19T08:10:23,True,False
358,CUST--0-9-9A-,Gabriel,Barrett,buckleytracy@example.org,+61.431.931.521,Unit 81 55 Cordova Outlook,,Christinaview,NT,2877,AU,-42.507488,150.321315,1975-04-06,2024-10-17T04:16:21,True,True
359,CUST--90-A90-,Jose,Rubio,antonio41@example.net,(07) 1836 7563,4 Christine Quays,,Gabrieltown,QLD,2630,AU,-37.999172,151.808298,1985-05-21,2025-01-07T06:53:40,False,True
360,CUST-ZA0-Z---,Michelle,Bishop,tkelley@example.net,(02)-3769-0643,3 Michael Riviera,,Lake Sandraburgh,QLD,2678,AU,-40.767540,139.720942,1979-01-14,2024-12-31T13:57:45,False,True
361,CUST-ZA-ZAAA-,Amy,Myers,andrewcooke@example.org,0435.826.075,Level 5 6 Randall Cul-de-sac,,Heatherfort,NT,2947,AU,-40.190623,151.100955,1993-04-10,2024-03-08T20:22:22,True,True
362,CUST-ZZ0--0-A,Robert,Robinson,vjackson@example.net,(02)-9038-3489,9 Amanda Ridgeway,,East Robertmouth,NT,2941,AU,-34.266285,123.240026,1992-05-07,2024-08-08T10:18:03,False,True
363,CUST--09Z0Z-Z,John,Adams,bad_email,+61.436.640.092,Apt. 926 549 Bryan Strand,,Tamaratown,SA,2624,AU,-42.168587,130.809901,1974-09-03,2024-12-27T17:00:28,False,True
364,CUST-0Z90A-00,Kathleen,Fischer,ryan42@example.com,+61788122345,9 Martinez Vale,,Michaelshire,ACT,2169,AU,-41.158836,145.398146,2005-08-22,2024-05-19T20:30:25,False,True
365,CUST---AA--0-,Joseph,Clark,tammy22@example.com,02 7217 7224,Flat 72 301 Fernandez Square,,Port Dawnport,NSW,6891,AU,-38.096615,150.048794,1989-01-09,2024-03-19T01:03:04,True,True
366,CUST-0909ZA9-,Tiffany,Decker,hchoi@example.com,(02) 5691 7527,Level 0 855 Jacob Steps,,Contrerasview,VIC,2904,AU,-43.513178,137.745761,1988-12-28,2024-01-29T02:34:29,False,True
367,CUST-AA-Z0A0-,Alexander,Gibson,alexander26@example.net,03.2787.9156,3 William Parade,,Mercadomouth,ACT,2670,AU,-39.091549,129.294337,1987-10-27,2024-12-16T21:58:23,True,True
368,CUST-Z00--0Z0,Evelyn,Duncan,bad_email,(08)-2852-2944,33 Huff Mall,,New Krystal,NSW,2692,AU,-38.866585,150.930872,1980-02-12,2024-11-27T05:38:45,False,True
369,CUST-9Z00AA-0,Madison,Carter,ecabrera@example.com,+61879806537,917 Browning Pass,,Harrisonhaven,VIC,7088,AU,-43.522717,115.061301,1964-01-17,2024-09-19T03:55:07,False,True
370,CUST---9Z0ZZ9,Christine,Paul,lopezjames@example.org,+61.3.1665.1258,Suite 507 11 Wilson Port,,Port Paul,NT,9387,AU,-42.177919,127.718294,1967-06-22,2024-08-01T10:50:13,False,True
371,CUST--Z-9-Z-0,David,Hays,bad_email,+61.487.407.841,74/16 Keith Meander,,East Vincent,NSW,2697,AU,-42.833217,118.869414,2002-10-21,2024-08-23T14:44:56,False,True
372,CUST-Z--9-09Z,Nicole,Mclaughlin,mark07@example.com,+61 404 306 819,198 Travis Tollway,,Smithside,TAS,1432,AU,-35.840318,139.841298,1976-11-19,2024-01-14T07:37:04,False,True
373,CUST-00A--Z-9,Justin,Kline,brian54@example.net,07 0075 3186,87 Snyder Arcade,,St. Gregory,SA,1849,AU,-39.547341,131.401873,1961-10-05,2024-08-18T21:18:26,False,True
374,CUST-9A0ZAA09,Veronica,Henry,gutierrezchad@example.com,08-8348-8725,05/06 Hill Edge,,Robertborough,SA,2619,AU,-38.866443,140.984567,2003-10-09,2024-04-28T02:12:36,False,True
375,CUST-Z-0ZA09A,Kevin,Lee,bad_email,0488.940.765,Unit 66 0 Pratt Subway,,East Lisa,NSW,0892,AU,-41.119892,119.688052,1990-11-06,2024-08-12T08:27:02,False,True
376,CUST-Z99Z-09-,Stephanie,Williams,wroberts@example.com,(02) 0629 9166,8/776 Benjamin Glade,,Rodriguezburgh,SA,2207,AU,-36.507457,138.682258,1971-08-01,2024-03-29T07:15:46,False,True
377,CUST--0A-0AZ-,Noah,Sloan,flynnjohn@example.net,+61230563138,041 Aaron Hill,,New Carlosview,ACT,2611,AU,-40.622652,116.558772,1980-05-03,2024-03-02T20:27:40,False,True
378,CUST--A9Z-Z-Z,Lydia,Schmidt,eric12@example.org,0363370004,92/68 Baker Cutting,,St. Edward,NSW,2643,AU,-37.903442,146.335496,1969-02-20,2024-10-14T01:31:41,False,True
379,CUST--99Z-AZ0,Patricia,Roach,cvasquez@example.org,07.3874.4913,9/05 Anthony Copse,,Melissastad,ACT,2635,AU,-41.981097,150.785467,1960-08-03,2024-05-05T17:14:44,False,True
380,CUST-ZZA990Z9,Hunter,Bowen,connie30@example.net,+61.463.535.291,Level 4 57 Kimberly Laneway,,Shannonville,VIC,2938,AU,-39.906907,130.350123,2006-04-22,2024-12-15T13:10:18,False,True
381,CUST-9A0ZZAA-,Albert,Sims,gina96@example.org,+61 462 643 247,428 Jeffrey Rue,,South Rodneystad,WA,2920,AU,-43.421902,137.264302,2006-08-19,2024-05-31T15:15:59,False,True
382,CUST--ZZZA9Z9,Robert,Becker,qtorres@example.net,47200145,2 Smith Park,,Josephberg,TAS,2615,AU,-35.123251,143.262524,1996-04-15,2025-02-01T07:10:59,False,True
383,CUST-9-90--Z9,Emily,Hobbs,loweryheather@example.org,03-3064-8200,Suite 443 40 Knight Siding,,Seanberg,VIC,8700,AU,-42.399727,113.115649,2008-06-09,2024-10-30T09:25:07,False,True
384,CUST--90AZZ9A,Michael,Randolph,kristendavis@example.net,+61 445 234 723,40 Sims Edge,,Rachelside,SA,2232,AU,-34.170494,144.215502,2012-03-05,2024-10-16T22:51:19,False,True
385,CUST-9--Z9Z9Z,James,White,smithjaclyn@example.com,0484.219.044,2 Paul Ground,,South Allison,WA,2942,AU,-42.074447,143.141980,2000-10-03,2024-02-20T05:20:09,False,True
386,CUST-A0-0-0AA,James,Parker,hannah93@example.org,6649-0829,56 Hardy Circus,,Davisborough,QLD,2926,AU,-38.156962,137.458446,1999-06-25,2024-12-18T17:49:25,False,True
387,CUST-0--0--9-,Amanda,Castro,reyesmichael@example.net,(07) 1916 7517,Suite 811 441 Walls Parklands,,West Laurentown,NSW,2485,AU,-40.306679,150.072870,2013-12-21,2024-07-28T04:01:01,True,True
388,CUST-ZZ-Z-AAZ,Sara,Moreno,bad_email,70419907,Unit 17 794 Blanchard Driveway,,North Elizabeth,ACT,2619,AU,-35.057471,147.562288,1979-05-05,2024-04-03T17:47:47,True,True
389,CUST-0-AA00-Z,Melissa,Gallagher,james56@example.com,+61-7-3918-6184,48 Rodriguez Chase,,South Matthew,VIC,2620,AU,-37.327793,117.959304,1989-03-05,2024-02-15T22:44:49,False,True
390,CUST--9Z00-9A,Grant,Taylor,vsingleton@example.com,0369234492,Suite 831 157 Tammy Outlook,,Lake Michaelmouth,QLD,0982,AU,-42.762184,134.374113,1977-04-06,2024-11-12T19:43:39,False,True
391,CUST-A0A--9--,Brian,Thomas,bad_email,0315.1099,Suite 457 887 Stephanie Gap,,New Michaelburgh,SA,2969,AU,-38.664561,124.817246,2012-10-30,2024-01-24T17:53:38,False,False
392,CUST-0ZAZ-00-,Cindy,Graham,gregorylane@example.net,+61.7.4930.4222,692/56 Ramos Sound,,New Jessicaview,QLD,2002,AU,-36.316953,118.169095,1996-07-15,2024-12-13T06:09:36,True,True
393,CUST-AZ-A0ZA9,Jenna,Harrington,shawnmatthews@example.net,+61-7-0106-4143,Flat 40 62 Steven Square,,Lake John,NT,2645,AU,-36.478663,135.441163,2004-03-23,2024-09-17T18:21:55,False,True
394,CUST-A0-0AZA0,Dennis,Cortez,peterflores@example.com,0470 358 074,723 Nicholas Entrance,,New Thomashaven,VIC,7459,AU,-38.452925,143.408567,1987-04-30,2024-10-17T14:48:33,False,True
